SourceFile,FileName,GPSLatitude,GPSLongitude
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9597.JPG,IMG_9597.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8851.JPG,IMG_8851.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9583.JPG,IMG_9583.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8845.JPG,IMG_8845.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7586.JPG,IMG_7586.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1691.JPG,IMG_1691.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1685.JPG,IMG_1685.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7592.JPG,IMG_7592.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8879.JPG,IMG_8879.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9554.JPG,IMG_9554.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1108.JPG,IMG_1108.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8892.JPG,IMG_8892.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0216.JPG,IMG_0216.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7579.JPG,IMG_7579.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/maps/islands-of-adventure-park-map-english.pdf,islands-of-adventure-park-map-english.pdf,-,-
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/maps/universal-studios-florida-park-map-english.pdf,universal-studios-florida-park-map-english.pdf,-,-
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/maps/universal-citywalk-map.pdf,universal-citywalk-map.pdf,-,-
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/maps/universal-orlando-resort-map.pdf,universal-orlando-resort-map.pdf,-,-
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0570.JPG,IMG_0570.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9232.JPG,IMG_9232.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8138.JPG,IMG_8138.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0564.JPG,IMG_0564.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9226.JPG,IMG_9226.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9540.JPG,IMG_9540.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8886.JPG,IMG_8886.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0202.JPG,IMG_0202.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9568.JPG,IMG_9568.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1134.JPG,IMG_1134.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8676.JPG,IMG_8676.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7545.JPG,IMG_7545.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8110.JPG,IMG_8110.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1652.JPG,IMG_1652.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8104.JPG,IMG_8104.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0558.JPG,IMG_0558.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1646.JPG,IMG_1646.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1120.JPG,IMG_1120.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8662.JPG,IMG_8662.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7551.JPG,IMG_7551.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8925.JPG,IMG_8925.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9385.JPG,IMG_9385.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9391.JPG,IMG_9391.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8931.JPG,IMG_8931.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1083.JPG,IMG_1083.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8919.JPG,IMG_8919.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1097.JPG,IMG_1097.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0389.JPG,IMG_0389.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0362.JPG,IMG_0362.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9420.JPG,IMG_9420.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9346.JPG,IMG_9346.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0404.JPG,IMG_0404.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8058.JPG,IMG_8058.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9352.JPG,IMG_9352.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0410.JPG,IMG_0410.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0376.JPG,IMG_0376.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1068.JPG,IMG_1068.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9434.JPG,IMG_9434.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8702.JPG,IMG_8702.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1040.JPG,IMG_1040.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1726.JPG,IMG_1726.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0438.JPG,IMG_0438.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8064.JPG,IMG_8064.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1732.JPG,IMG_1732.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8070.JPG,IMG_8070.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8716.JPG,IMG_8716.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1054.JPG,IMG_1054.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9408.JPG,IMG_9408.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9187.JPG,IMG_9187.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8299.JPG,IMG_8299.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9839.JPG,IMG_9839.JPG,28.4779483333333,-81.4670616666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7814.JPG,IMG_7814.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7800.JPG,IMG_7800.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9193.JPG,IMG_9193.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0809.JPG,IMG_0809.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0821.JPG,IMG_0821.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9805.JPG,IMG_9805.JPG,28.4779483333333,-81.4670616666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7828.JPG,IMG_7828.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1281.JPG,IMG_1281.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9811.JPG,IMG_9811.JPG,28.4779483333333,-81.4670616666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1295.JPG,IMG_1295.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0835.JPG,IMG_0835.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0606.JPG,IMG_0606.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1518.JPG,IMG_1518.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9144.JPG,IMG_9144.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9622.JPG,IMG_9622.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0160.JPG,IMG_0160.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9636.JPG,IMG_9636.JPG,28.4779483333333,-81.4670616666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0174.JPG,IMG_0174.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8528.JPG,IMG_8528.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0612.JPG,IMG_0612.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9150.JPG,IMG_9150.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8266.JPG,IMG_8266.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1524.JPG,IMG_1524.JPG,28.4652516666667,-81.4713133333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_9178.JPG,IMG_9178.JPG,28.3638183333333,-81.5494966666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1242.JPG,IMG_1242.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7633.JPG,IMG_7633.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8500.JPG,IMG_8500.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1256.JPG,IMG_1256.JPG,28.4651766666667,-81.4713116666667
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_0148.JPG,IMG_0148.JPG,28.46499,-81.471255
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_7627.JPG,IMG_7627.JPG,28.36585,-81.5572833333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8514.JPG,IMG_8514.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_8272.JPG,IMG_8272.JPG,28.3501066666667,-81.5479683333333
/Users/allenh/Library/Mobile Documents/com~apple~CloudDocs/Others/Pictures/_Latest Photos/UniversalOrlando2023-org/IMG_1530.JPG,IMG_1530.JPG,28.4652516666667,-81.4713133333333
